"record_id","atd_device_id","read_date","intersection_name","direction","movement","heavy_vehicle","volume","speed_average","speed_stddev","seconds_in_zone_average","seconds_in_zone_stddev","month","day","year","hour","minute","day_of_week","bin_duration"
"bbc7c6c50a9d235e2cf6eb48d3ceb5ca","6502","2022-10-07T13:45:00.000","PLEASANT VALLEY RD / ELMONT DR","WESTBOUND","RIGHT TURN","false","1","7.0","0.0","5.5","0.0","10","7","2022","13","45","5","900"
"f4b7ddc5e1e09fe68cabfeb0c7d53ae4","6502","2022-10-07T13:45:00.000","PLEASANT VALLEY RD / ELMONT DR","WESTBOUND","THRU","false","5","11.2","11.454","0.62","0.585","10","7","2022","13","45","5","900"
"cd443a38dbb550cd99cdcc51467d873f","6502","2022-10-07T14:00:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","LEFT TURN","false","2","6.0","7.071","1.7","2.121","10","7","2022","14","0","5","900"
"21b23adbda9ab999784f4e2d45e36cc8","6502","2022-10-07T14:00:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","RIGHT TURN","false","2","10.5","13.435","4.65","4.455","10","7","2022","14","0","5","900"
"8ca7518d3f75f0c5fbe52d337b1f07b4","6502","2022-10-07T14:00:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","THRU","false","5","8.2","6.058","5.02","7.121","10","7","2022","14","0","5","900"
"71d2a2c2ee399174757abaa3f6764cb3","6502","2022-10-07T14:00:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","THRU","true","5","16.0","9.772","5.3","8.913","10","7","2022","14","0","5","900"
"08041e049513b02f5d4864642ba7e751","6502","2022-10-07T14:00:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","LEFT TURN","false","5","10.0","6.285","4.74","8.639","10","7","2022","14","0","5","900"
"ded523f0ccbba0fc5c60f9fd8dc7d70e","6502","2022-10-07T14:00:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","THRU","false","23","23.391","12.206","2.291","2.574","10","7","2022","14","0","5","900"
"f93702f72ac46304b7a758a7ecb4c819","6502","2022-10-07T14:00:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","THRU","true","9","19.444","10.076","4.656","7.146","10","7","2022","14","0","5","900"
"9f9c9b894cbfbf20bdb91f4fbaf3011e","6502","2022-10-07T14:00:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","LEFT TURN","false","7","18.286","6.343","1.086","0.807","10","7","2022","14","0","5","900"
"0085b2529a127a28efed829c30713100","6502","2022-10-07T14:00:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","RIGHT TURN","false","2","14.5","0.707","1.2","1.273","10","7","2022","14","0","5","900"
"db8609fb3882b7fb86cdbd1e37920f7e","6502","2022-10-07T14:00:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","RIGHT TURN","true","1","8.0","0.0","3.2","0.0","10","7","2022","14","0","5","900"
"a8837cbc6a9d7a4e58e3f731e9f52ec8","6502","2022-10-07T14:00:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","THRU","false","29","24.966","12.594","3.459","7.362","10","7","2022","14","0","5","900"
"79c6c4363181f526b506356e6f40625b","6502","2022-10-07T14:00:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","THRU","true","5","16.6","10.213","3.28","4.53","10","7","2022","14","0","5","900"
"f58104b1ce8b02feecff934f973f8f4b","6502","2022-10-07T14:00:00.000","PLEASANT VALLEY RD / ELMONT DR","WESTBOUND","RIGHT TURN","false","1","17.0","0.0","2.2","0.0","10","7","2022","14","0","5","900"
"02f8ae6f164bb38f4dd3f40f0018fb33","6502","2022-10-07T14:00:00.000","PLEASANT VALLEY RD / ELMONT DR","WESTBOUND","THRU","false","12","11.75","7.338","7.533","12.346","10","7","2022","14","0","5","900"
"5b9665706bb287c58144cc66608896d0","6502","2022-10-07T14:15:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","LEFT TURN","false","2","8.0","1.414","0.4","0.566","10","7","2022","14","15","5","900"
"bd2d3dcf321d4a6e21756bc16ad999f8","6502","2022-10-07T14:15:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","RIGHT TURN","false","2","13.0","8.485","3.1","0.99","10","7","2022","14","15","5","900"
"ab9fd43cbd43db4bbc2c6ed57e1cd248","6502","2022-10-07T14:15:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","THRU","false","5","12.6","7.335","2.18","2.722","10","7","2022","14","15","5","900"
"31ec4bd857ea2f0d4a1de01b4a45e8d7","6502","2022-10-07T14:15:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","THRU","true","1","22.0","0.0","1.4","0.0","10","7","2022","14","15","5","900"
"eefa4e93b16ea8b1075e61f482d7f983","6502","2022-10-07T14:15:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","LEFT TURN","false","3","13.0","6.928","2.633","0.777","10","7","2022","14","15","5","900"
"8acd195a4a0526a7d118fd7c917b2422","6502","2022-10-07T14:15:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","THRU","false","22","25.636","12.465","1.368","0.993","10","7","2022","14","15","5","900"
"17c25d0a80aa5861a8964d0e07456f63","6502","2022-10-07T14:15:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","THRU","true","5","14.8","11.454","7.6","10.717","10","7","2022","14","15","5","900"
"ae9095ffb5e667229f43432fd66d8b78","6502","2022-10-07T14:15:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","LEFT TURN","false","7","7.286","8.22","5.157","10.898","10","7","2022","14","15","5","900"
"2a690de2070e010c254ff1f8ab249246","6502","2022-10-07T14:15:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","RIGHT TURN","false","1","10.0","0.0","4.0","0.0","10","7","2022","14","15","5","900"
"0529648f5c9463ade97e159b5ae871a7","6502","2022-10-07T14:15:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","THRU","false","29","19.621","12.225","2.821","5.268","10","7","2022","14","15","5","900"
"fc9e4958fa452facb71253722fc904bb","6502","2022-10-07T14:15:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","THRU","true","4","15.0","7.118","2.85","1.642","10","7","2022","14","15","5","900"
"6267176a8ffc5fdc15dd30fc54630aee","6502","2022-10-07T14:15:00.000","PLEASANT VALLEY RD / ELMONT DR","WESTBOUND","RIGHT TURN","false","2","6.5","0.707","0.9","0.99","10","7","2022","14","15","5","900"
"8a151333ac0da14504fd56c2af2cff13","6502","2022-10-07T14:15:00.000","PLEASANT VALLEY RD / ELMONT DR","WESTBOUND","THRU","false","12","11.0","4.39","7.808","20.159","10","7","2022","14","15","5","900"
"6cb6afd67eb0af6d85e6d4d89f94aa54","6502","2022-10-07T14:15:00.000","PLEASANT VALLEY RD / ELMONT DR","WESTBOUND","THRU","true","1","14.0","0.0","2.5","0.0","10","7","2022","14","15","5","900"
"a9f960da4382f0826fb3fe63b0716acc","6502","2022-10-07T14:30:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","LEFT TURN","false","2","5.0","1.414","12.2","17.253","10","7","2022","14","30","5","900"
"d07bcd95d6d6b12c4995c2a33a15012f","6502","2022-10-07T14:30:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","LEFT TURN","true","1","4.0","0.0","1.0","0.0","10","7","2022","14","30","5","900"
"d7acc5995d6bf6b58f6807d9af8e1e6b","6502","2022-10-07T14:30:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","RIGHT TURN","false","1","6.0","0.0","0.8","0.0","10","7","2022","14","30","5","900"
"01c76dff12572658ac8005a59136ea06","6502","2022-10-07T14:30:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","THRU","false","8","10.5","6.761","1.175","1.531","10","7","2022","14","30","5","900"
"e495ad97336225726cdd9dda41e5cf06","6502","2022-10-07T14:30:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","THRU","true","3","0.333","0.577","1.533","0.961","10","7","2022","14","30","5","900"
"9f9dc50b10dc75e52ce8cc48c37327c0","6502","2022-10-07T14:30:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","LEFT TURN","false","5","11.0","5.657","1.34","0.853","10","7","2022","14","30","5","900"
"cfb3a706be8639ad4793c07346ea5c51","6502","2022-10-07T14:30:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","LEFT TURN","true","1","14.0","0.0","1.4","0.0","10","7","2022","14","30","5","900"
"8307d19b85b85318a2a03b684291737a","6502","2022-10-07T14:30:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","THRU","false","32","24.281","12.829","2.503","3.409","10","7","2022","14","30","5","900"
"d8cbc6ef22c7bb2a6b155bc8f5cd959f","6502","2022-10-07T14:30:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","THRU","true","11","28.727","11.261","1.082","0.97","10","7","2022","14","30","5","900"
"9bd175bc544bcf2265c1eafe95a5572c","6502","2022-10-07T14:30:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","LEFT TURN","false","5","15.4","7.232","2.14","1.37","10","7","2022","14","30","5","900"
"6ef4612a0e91ad719bf7280659c87185","6502","2022-10-07T14:30:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","LEFT TURN","true","1","6.0","0.0","6.0","0.0","10","7","2022","14","30","5","900"
"80174dab17e9700d22aac01c0c97b7df","6502","2022-10-07T14:30:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","RIGHT TURN","false","1","11.0","0.0","1.8","0.0","10","7","2022","14","30","5","900"
"a179bbb14a92ffdf07606fe4aa53ac65","6502","2022-10-07T14:30:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","THRU","false","46","23.674","15.709","2.883","6.1","10","7","2022","14","30","5","900"
"b948f5e1407bbaf6fa7e636136c3637a","6502","2022-10-07T14:30:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","THRU","true","3","23.333","3.786","2.867","1.115","10","7","2022","14","30","5","900"
"1419093658613607c225865f6a7d4d29","6502","2022-10-07T14:30:00.000","PLEASANT VALLEY RD / ELMONT DR","WESTBOUND","RIGHT TURN","false","5","13.2","13.989","3.94","5.283","10","7","2022","14","30","5","900"
"123c86ad5e309541e2b4a45ba175fb07","6502","2022-10-07T14:30:00.000","PLEASANT VALLEY RD / ELMONT DR","WESTBOUND","THRU","false","8","9.5","4.84","3.438","5.764","10","7","2022","14","30","5","900"
"2f3fdc1b477d836a60f1a80df08e47f3","6502","2022-10-07T14:45:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","LEFT TURN","false","1","2.0","0.0","0.0","0.0","10","7","2022","14","45","5","900"
"43be5a0704a291cb08443601f00c50ee","6502","2022-10-07T14:45:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","THRU","false","2","12.5","2.121","1.3","0.707","10","7","2022","14","45","5","900"
"4be8d2a4866ce345be317d5080e61ff7","6502","2022-10-07T14:45:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","LEFT TURN","false","1","13.0","0.0","0.7","0.0","10","7","2022","14","45","5","900"
"ae0b505d64569b6d642513408d01ce43","6502","2022-10-07T14:45:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","THRU","false","15","28.667","14.695","0.807","0.711","10","7","2022","14","45","5","900"
"5cbce820dcf38445c67765804afc3105","6502","2022-10-07T14:45:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","THRU","true","4","34.25","12.764","2.225","2.324","10","7","2022","14","45","5","900"
"e798bb204ecfc09d53a0f863a4ac55a6","6502","2022-10-07T14:45:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","LEFT TURN","false","5","11.0","6.633","0.36","0.75","10","7","2022","14","45","5","900"
"636cb3f40edcf338834fe00a9310727f","6502","2022-10-07T14:45:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","LEFT TURN","true","1","23.0","0.0","0.6","0.0","10","7","2022","14","45","5","900"
"8be52ab0a4fb85d7e138b533d1c65ae3","6502","2022-10-07T14:45:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","RIGHT TURN","false","1","20.0","0.0","1.6","0.0","10","7","2022","14","45","5","900"
"ae30ecf6b3694b265b07ad3d665efd63","6502","2022-10-07T14:45:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","THRU","false","13","28.846","13.063","1.277","1.065","10","7","2022","14","45","5","900"
"bc4fe09fedf930b20d5c3c5c5dd2824e","6502","2022-10-07T14:45:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","THRU","true","3","25.333","9.713","1.933","0.231","10","7","2022","14","45","5","900"
"af365a875230984a71751f86023ce4ee","6502","2022-10-07T14:45:00.000","PLEASANT VALLEY RD / ELMONT DR","WESTBOUND","THRU","false","4","9.5","6.137","1.4","0.983","10","7","2022","14","45","5","900"
"321e8c633a0858acaf74ee029f5b7c0d","6502","2022-10-07T14:45:00.000","PLEASANT VALLEY RD / ELMONT DR","WESTBOUND","THRU","true","1","8.0","0.0","11.9","0.0","10","7","2022","14","45","5","900"
"b8623dd3cb6fe6ada033d5c9e11fa2d4","6502","2022-10-07T15:00:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","LEFT TURN","false","3","5.0","2.646","2.267","3.926","10","7","2022","15","0","5","900"
"9d34e5f9142eaafa49c7caaade3cd104","6502","2022-10-07T15:00:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","LEFT TURN","true","1","2.0","0.0","16.6","0.0","10","7","2022","15","0","5","900"
"72dc3079b34566da2f556c7519e364a4","6502","2022-10-07T15:00:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","THRU","false","9","10.222","9.011","3.856","7.764","10","7","2022","15","0","5","900"
"2d3b2dbfc45379d1f2cd2ce5c73c610b","6502","2022-10-07T15:00:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","THRU","true","1","13.0","0.0","1.1","0.0","10","7","2022","15","0","5","900"
"a06cf42ebd92d06afa74e4387f5c4c33","6502","2022-10-07T15:00:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","THRU","false","32","23.375","12.341","3.15","4.368","10","7","2022","15","0","5","900"
"326e2836d5b9a447f3419ca30b88abd2","6502","2022-10-07T15:00:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","THRU","true","13","25.692","10.491","1.385","1.659","10","7","2022","15","0","5","900"
"553f612edb643579ac490803e3046cae","6502","2022-10-07T15:00:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","LEFT TURN","false","9","13.778","7.259","1.111","1.003","10","7","2022","15","0","5","900"
"09ac517f36533bbbb9c64513d4d98546","6502","2022-10-07T15:00:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","THRU","false","39","34.59","16.902","0.892","0.778","10","7","2022","15","0","5","900"
"9475e3fb3c7dcbd20b1ed686484820c5","6502","2022-10-07T15:00:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","THRU","true","8","32.125","12.999","0.588","0.909","10","7","2022","15","0","5","900"
"72a46f864d970f9da48f64e14049d03a","6502","2022-10-07T15:00:00.000","PLEASANT VALLEY RD / ELMONT DR","WESTBOUND","THRU","false","5","5.4","1.517","26.8","22.483","10","7","2022","15","0","5","900"
"b18cb1a7e8ced8b47d2eb4f7b34a2582","6502","2022-10-07T15:15:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","LEFT TURN","false","3","12.667","20.232","0.6","0.529","10","7","2022","15","15","5","900"
"0c07d8a7f4df572fa091691839c4e33b","6502","2022-10-07T15:15:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","THRU","false","8","61.0","133.201","1.075","1.083","10","7","2022","15","15","5","900"
"d4a42f723bb578dd48b861a1ac694bc3","6502","2022-10-07T15:15:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","LEFT TURN","false","3","18.333","3.512","0.533","0.586","10","7","2022","15","15","5","900"
"e1a2a6ed678151419334c1b8383eab8a","6502","2022-10-07T15:15:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","THRU","false","25","28.64","20.226","2.668","5.293","10","7","2022","15","15","5","900"
"a2fca62c9ba16d2c1a23f929970b6648","6502","2022-10-07T15:15:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","THRU","true","4","24.25","11.843","1.35","1.248","10","7","2022","15","15","5","900"
"f30291c18a1afb14cc3c8bd6a2101f50","6502","2022-10-07T15:15:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","LEFT TURN","false","5","16.8","6.058","1.74","1.498","10","7","2022","15","15","5","900"
"50b7f1f48640d3a890eab9a2190bbd78","6502","2022-10-07T15:15:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","LEFT TURN","true","1","26.0","0.0","2.4","0.0","10","7","2022","15","15","5","900"
"a9a62b30958cae7c3f0ecd0f6ab555b2","6502","2022-10-07T15:15:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","THRU","false","31","34.323","13.828","0.997","1.199","10","7","2022","15","15","5","900"
"a5582fd6739b4061c526ffb6be50ee19","6502","2022-10-07T15:15:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","THRU","true","6","27.833","13.045","6.0","12.349","10","7","2022","15","15","5","900"
"8b79b9d67cc9ce7e48f479a77035507f","6502","2022-10-07T15:15:00.000","PLEASANT VALLEY RD / ELMONT DR","WESTBOUND","RIGHT TURN","false","3","7.333","4.041","8.2","13.77","10","7","2022","15","15","5","900"
"60c140a33a3f2183790ac1bfa7ba2aad","6502","2022-10-07T15:15:00.000","PLEASANT VALLEY RD / ELMONT DR","WESTBOUND","THRU","false","6","8.0","5.02","2.683","2.525","10","7","2022","15","15","5","900"
"f6c207f8d157e1ddc1950c31871ed709","6502","2022-10-07T15:30:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","LEFT TURN","false","2","4.5","0.707","0.0","0.0","10","7","2022","15","30","5","900"
"d505dbca56666a401f996cba68e2efa3","6502","2022-10-07T15:30:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","LEFT TURN","true","1","7.0","0.0","25.0","0.0","10","7","2022","15","30","5","900"
"e08a9ebac9f725fe1c35ffae763e0d64","6502","2022-10-07T15:30:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","THRU","false","6","18.833","29.281","0.617","1.034","10","7","2022","15","30","5","900"
"b1c8d6e98386735b25975e5131450c8e","6502","2022-10-07T15:30:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","LEFT TURN","false","3","15.333","4.726","2.967","2.354","10","7","2022","15","30","5","900"
"23b34cda73bdfcb090a40d404aee6585","6502","2022-10-07T15:30:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","THRU","false","28","24.286","14.079","3.154","4.462","10","7","2022","15","30","5","900"
"d2c3f615695f101cf88f28ea5e352e0c","6502","2022-10-07T15:30:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","THRU","true","5","30.6","12.095","0.86","0.404","10","7","2022","15","30","5","900"
"6a28c36a0bca0aa6d8a83c3ba90477ed","6502","2022-10-07T15:30:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","LEFT TURN","false","5","13.6","6.986","1.48","1.363","10","7","2022","15","30","5","900"
"4755b1dbb89615cb5165bc9bf0ceaae7","6502","2022-10-07T15:30:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","THRU","false","29","35.448","10.183","0.89","0.731","10","7","2022","15","30","5","900"
"265837e6d45650c33f7a828b5f4f31c5","6502","2022-10-07T15:30:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","THRU","true","2","38.5","4.95","1.65","0.636","10","7","2022","15","30","5","900"
"f65245e58e45f630cb3ccfc2ef1fd553","6502","2022-10-07T15:30:00.000","PLEASANT VALLEY RD / ELMONT DR","WESTBOUND","THRU","false","12","9.5","6.789","9.017","22.187","10","7","2022","15","30","5","900"
"7c13999f55355b4152bd3656a59c84fa","6502","2022-10-07T15:45:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","LEFT TURN","false","4","12.75","7.455","0.5","0.622","10","7","2022","15","45","5","900"
"cc4bfa888785343a086cac61678d8d18","6502","2022-10-07T15:45:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","RIGHT TURN","false","1","13.0","0.0","4.4","0.0","10","7","2022","15","45","5","900"
"cc18169f3dfae9dfaaf530f830fe7e72","6502","2022-10-07T15:45:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","THRU","false","5","11.4","9.762","1.34","1.46","10","7","2022","15","45","5","900"
"61b767a4497b4399cb4131c9025d285b","6502","2022-10-07T15:45:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","LEFT TURN","false","1","5.0","0.0","2.5","0.0","10","7","2022","15","45","5","900"
"1e775e9c9c1bdabb38e4d076615f7f13","6502","2022-10-07T15:45:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","RIGHT TURN","false","1","14.0","0.0","6.4","0.0","10","7","2022","15","45","5","900"
"dd97ad15bb9c9c7719e5ef1a16c8769e","6502","2022-10-07T15:45:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","THRU","false","36","25.389","12.29","3.281","5.976","10","7","2022","15","45","5","900"
"85c45cf5626fe5d83deaa4c855bff175","6502","2022-10-07T15:45:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","THRU","true","3","31.0","16.823","0.567","0.321","10","7","2022","15","45","5","900"
"f514f75b98605031984ffdaf1abb124e","6502","2022-10-07T15:45:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","LEFT TURN","false","5","12.2","6.611","1.88","2.17","10","7","2022","15","45","5","900"
"89463adfceda17285b8782f02d373a1a","6502","2022-10-07T15:45:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","RIGHT TURN","false","1","20.0","0.0","2.1","0.0","10","7","2022","15","45","5","900"
"ac6313e9b176381024560f0c31da458b","6502","2022-10-07T15:45:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","THRU","false","34","31.176","12.963","1.806","3.71","10","7","2022","15","45","5","900"
"08c93af970663bc5af876cd0464c93ec","6502","2022-10-07T15:45:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","THRU","true","7","37.429","10.628","1.129","0.461","10","7","2022","15","45","5","900"
"a787b80788865b5e66280819ce0972be","6502","2022-10-07T15:45:00.000","PLEASANT VALLEY RD / ELMONT DR","WESTBOUND","LEFT TURN","false","1","3.0","0.0","0.0","0.0","10","7","2022","15","45","5","900"
"b82c6ba480b8c65e7f4e9b54cd94cfc8","6502","2022-10-07T15:45:00.000","PLEASANT VALLEY RD / ELMONT DR","WESTBOUND","RIGHT TURN","false","2","10.5","7.778","2.65","3.606","10","7","2022","15","45","5","900"
"f74ad0b5592f873b1cc408763f279844","6502","2022-10-07T15:45:00.000","PLEASANT VALLEY RD / ELMONT DR","WESTBOUND","THRU","false","6","6.5","5.206","20.067","24.869","10","7","2022","15","45","5","900"
"122d3b85bf4af2c04f9e89dcf8e27c0a","6502","2022-10-07T15:45:00.000","PLEASANT VALLEY RD / ELMONT DR","WESTBOUND","THRU","true","2","8.0","4.243","27.95","39.527","10","7","2022","15","45","5","900"
"496bbe31650c036a15194bcad5785844","6502","2022-10-07T16:00:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","LEFT TURN","false","3","5.333","3.215","0.5","0.866","10","7","2022","16","0","5","900"
"c177a6aee47aa1b8be04298679768197","6502","2022-10-07T16:00:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","THRU","false","7","9.143","7.515","1.714","2.964","10","7","2022","16","0","5","900"
"99dde2e463086df5e2bb5aaae622848b","6502","2022-10-07T16:00:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","LEFT TURN","false","2","7.0","1.414","0.85","0.636","10","7","2022","16","0","5","900"
"b9d8a74606cfacca019d0ace6a22ee44","6502","2022-10-07T16:00:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","LEFT TURN","true","1","5.0","0.0","2.7","0.0","10","7","2022","16","0","5","900"
"cb2064c1be571163c7d4065839622ae7","6502","2022-10-07T16:00:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","THRU","false","24","32.042","13.35","3.229","7.364","10","7","2022","16","0","5","900"
"e292707c0769117f0c7a083352155616","6502","2022-10-07T16:00:00.000","PLEASANT VALLEY RD / ELMONT DR","NORTHBOUND","THRU","true","3","18.0","21.166","1.4","0.917","10","7","2022","16","0","5","900"
"cb3d636b822f719f4fbf63b7edb5ffa6","6502","2022-10-07T16:00:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","LEFT TURN","false","8","16.875","14.187","6.087","6.723","10","7","2022","16","0","5","900"
"88384b14ae0510a9f66328193879fb4f","6502","2022-10-07T16:00:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","LEFT TURN","true","1","22.0","0.0","0.4","0.0","10","7","2022","16","0","5","900"
"bfa8d07aa9705e19a1e8ec826f7b9667","6502","2022-10-07T16:00:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","RIGHT TURN","false","2","17.5","4.95","1.8","0.141","10","7","2022","16","0","5","900"
"ff4f20ba86f8c93e8032c79eada65231","6502","2022-10-07T16:00:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","THRU","false","49","33.122","11.092","1.871","3.965","10","7","2022","16","0","5","900"
"7f4c8245e8970d9d6f6533917d3a5d38","6502","2022-10-07T16:00:00.000","PLEASANT VALLEY RD / ELMONT DR","SOUTHBOUND","THRU","true","5","31.4","10.877","1.26","0.764","10","7","2022","16","0","5","900"
"07b403eb99bf1e7f2bb022718049a756","6502","2022-10-07T16:00:00.000","PLEASANT VALLEY RD / ELMONT DR","WESTBOUND","RIGHT TURN","false","4","12.75","2.872","13.425","21.481","10","7","2022","16","0","5","900"
"73d0f228507181cbbb99d83a98674045","6502","2022-10-07T16:00:00.000","PLEASANT VALLEY RD / ELMONT DR","WESTBOUND","THRU","false","5","10.6","6.107","0.78","1.213","10","7","2022","16","0","5","900"
"17184cec4765ebb3de993c6b58daec24","6502","2022-10-07T16:15:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","LEFT TURN","false","6","8.333","5.538","9.983","22.469","10","7","2022","16","15","5","900"
"692059eba8fd4fa889bfe08a4ba838f7","6502","2022-10-07T16:15:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","LEFT TURN","true","1","13.0","0.0","0.0","0.0","10","7","2022","16","15","5","900"
"3bfed70cd2e313a1974f12cc83c9c701","6502","2022-10-07T16:15:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","RIGHT TURN","false","4","10.5","6.658","20.45","29.61","10","7","2022","16","15","5","900"
"535f73ae60a54433e42c0a314867cd3f","6502","2022-10-07T16:15:00.000","PLEASANT VALLEY RD / ELMONT DR","EASTBOUND","RIGHT TURN","true","2","13.5","2.121","0.9","0.99","10","7","2022","16","15","5","900"
